ID,SourceId,Organization,RoadwayName,DirectionOfTravel,Description,Reported,LastUpdated,StartDate,PlannedEndDate,LanesAffected,Latitude,Longitude,LatitudeSecondary,LongitudeSecondary,EventType,IsFullClosure,Comment,EncodedPolyline,Recurrence,RecurrenceSchedules,LinkId
58927,2025-5025-560813458,MTO-constructions,17,Westbound,"Expect delays up to 15 minutes.
 Highway 17 - 2.7 kilometres north of Orphan Lake Trail to 2.4 kilometres north of Mijinemunshing Road for 22.0 kilometres
 Single lane closures of 2000 metres max. Advisory speed reduction at operation locations. Full restoration of lane width at the end of each working day. No reduced height. No detours.
 
 August 08, 2025 - August 15, 2025",2025-07-02T04:00:00+00:00,2025-08-13T00:58:23+00:00,2025-07-02T04:00:00+00:00,2025-10-03T04:00:00+00:00,No Data,47.5134695548538,-84.8072076392517,,,roadwork,False,"August 08, 2025 - August 15, 2025",e~~`H`|rdOk@QwBs@o@S}@_@uAm@sBiAuBkAgAu@eAw@{AiAwAgAwAgAgGyE_BeAcB}@y@[{@WoAY{ASaAGwACqBFiBVy@PiAXiB~@o@Zu@f@cBvAuAzAgAzAs@dA_@v@{ExJ_ElIyAxCuFfLiEzIyAnCy@nAeAlAiB`BgAr@_Ab@gBr@cBZeAJa@BmB?eBOy@O_@Kc@KoAg@a@ScBeAyAkAqCcCmCyB_GeFaCsBqDyC]WkBkAuAs@y@[cA[kAYoB]k@GqAIsAE[@_ABiERuCLoFVgCN{ERaC?yAK_@EaG{@_G{@sGaA{@KgBK}DBm@F{@HUBw@LuA\k@NeA`@iAh@_Bx@}@n@}AlAoB`BcHhGiFpEuBdBiAbAYVeAz@eBhAuBfAgC|@uAZqCf@iB\sB\sCh@qCf@qHrAkDl@mF`AuB^sI|AeIvA_J~AuATy@JkCR_I`@mIb@eBLcFVcDPw@DuDPa@DcDRy@HiATgAVkA^sBx@c@Ty@b@uA`Au@n@k@f@a@b@[ZgCtCkCjCy@p@oA|@qAr@wAr@cBj@sA\mBZwANcBFmBAkAIcAKiAQo@O_AW{Ae@gBy@sBoAoHaFaEoC_@SYSo@[w@[iA_@wAWs@IgAGg@@qADs@Fq@Jo@N}@VwHzC_DjAiA`@kAVcANwBLk@?m@Aq@CsAO{@MoDm@oHqAs@M{Ey@iCe@w@ImAIsA@eAH{@L_AR{Af@sJhDyEbBuFlBy@RcANoAJaA@mAE{@I}A[iKaCaIgBuBi@wAg@k@UaBeA{@w@e@g@SUiC}C_IgJ}CqDi@i@y@s@s@m@cBmA{Au@eB{@uEwBiJmE}E_CiJmEuCsAoEwBsBcAoEsBaAe@_Aa@eA_@gCm@kAQaAI{@Gc@Ay@?cA@qAFmJ`AoDb@aBTg@JcATy@VgA`@oBbAcBbAaJ~G{GfFcAr@eBrAeDdCgDfC{@p@aAr@eAl@_A`@iA\w@PYFy@Fi@DeAB{AEgBU}@So@U_A]cKqE{I{DUKoJcE_DwAqBy@sBaAcCy@yBc@eAKqAIoBGkADgADwBZ_B^aCn@iElAoEnAsIbCwF|AmCv@_FrAqBf@o@J_BV}BR}BBwCEu@EiBQmB[eBa@aBe@sBw@mIwCiDoA,,,834092806
60051,2024-5114-1873373272,MTO-constructions,17,Northbound,"Expect delays up to 40 minutes.
 From Sault Ste Marie north limits northerly for 15 kilometres to 0.8 kilometres south of Highway 552
 Single lane closures. No other restrictions.
 
 August 08, 2025 - August 15, 2025",2025-06-25T04:00:00+00:00,2025-08-11T18:08:38+00:00,2025-06-25T04:00:00+00:00,2026-11-20T05:00:00+00:00,No Data,46.6112878372012,-84.299805309995,,,roadwork,False,"August 08, 2025 - August 15, 2025",qwn{GxxoaOgAhAsCtCsAvAo@r@yG~GeCvBiEbDwC|BeF|DmBzAqFhEcD`C}BbBcCvA{Aj@mBl@cB\yAPuAHw@BsA?iCMqBYWI_AUcCy@iBy@sCyAaEuBiB}@s@_@c@UiJ{E{Au@}@e@wDgBaBk@{A_@iASwBYe@CeAEiBCcBFgAHeBR{Bb@_Bd@cBn@cBx@sBpAgAx@]VsFnFgBfBmInIiGdGuMtM{A`BmDjDUDg@j@oCrC}D`EiKfKiHhHeAfAw@v@qJlJiGlGgEdEgBbBsBzAiAr@}Av@eBn@g@Pc@JuKvCiIzBkCt@iA`@o@Zu@`@_@To@b@iAz@k@l@g@n@s@z@]d@]f@{@xAg@bAc@bA{@vBaB~DaFzLeEbKgAnCiAjCcB~CqAhBW\w@`AqApAw@n@g@b@]VcAn@a@XwAn@{An@aBd@yB`@{CTeIP{HNqBByNX_NVuCFcKToJNaNXgKRyBBcABeJRmHL}HNiGNqDFsOXuP\gCFcFHaHNuGJ{ABuAF}@D}@Ha@D{BVaGfAmAVi@JoDn@sBb@_Dl@sEz@gGlA}IbBoEz@uFfAmB\qDr@uE|@_Cb@kEz@sAVyCj@sEz@{Bd@iBd@o@P,,,1192453817
60754,2025-5019-224321826,MTO-constructions,60,,"Expect delays up to 5 minutes.
 Highway 60, 34 kilometers west of Highway 127
 Single lane closures. Speed limit reduced to 60 kilometers per hour. Lane reduced to 3.5 meters with 0.5 meter paved shoulder, full width is 4.5 metres. Temporary concrete barriers restriction starting August 5, 2025. Height of barrier is 0.87 metres on one side,1.07 metres high on other side.
 
 August 08, 2025 - August 15, 2025",2025-07-09T04:00:00+00:00,2025-08-13T12:04:48+00:00,2025-07-09T04:00:00+00:00,2025-10-03T04:00:00+00:00,No Data,45.5788286315341,-78.5163087839642,,,roadwork,False,"August 08, 2025 - August 15, 2025",ubeuG|ef~MnBpRfBhHpClE,,,971938101
61909,2024-2014-137113715,MTO-constructions,403,Eastbound,"There is no impact on traffic.
 Glen Erin Drive, Hurontario Street., Mavis Road, Central Parkway to Winston Churchill Boulevard, Mississauga
 none
 
 August 08, 2025 - August 15, 2025",2025-06-09T04:00:00+00:00,2025-08-07T19:51:34+00:00,2025-06-09T04:00:00+00:00,2027-11-07T04:00:00+00:00,No Data,43.6081135545491,-79.6368309540999,,,roadwork,False,"August 08, 2025 - August 15, 2025",uediGdaaeNNNPRnT|UnTbVd@j@HHLNzPbRd[p\bHxH|NfPVVtFlFlItJfAfAXXFFxL|M|QvRpKlLzFbG~CxClBdBtHfGdIrGxGlFhKpInGdF`CpBlBdBzCzCbFrFvExFjCnDnC|DfCdEjBdDtDfHlDrG`B`D|GjMbFlJ~@dB`ClEvCdFpArBpBxC`EvFrShWfDdEnB`C|FlHfKlM`E`FpA~A,,,1195333196
61910,2022-4008-785267943,MTO-constructions,7,N/A,"Expect delays up to 10 minutes.
 Highway 7 - from 900 metres west of Angeline Street to 800 metres east of Highway 35
 Highway 7 reduced to 2 lanes. Speeds reduced to 60 kilometres per hour.  Effective lane width 3.5 metres. Reduced height 5.8 metres.
 
 August 08, 2025 - August 15, 2025",2023-05-15T04:00:00+00:00,2025-08-07T13:09:03+00:00,2023-05-15T04:00:00+00:00,2025-08-18T04:00:00+00:00,No Data,44.3314999444298,-78.7146659271119,,,roadwork,False,"August 08, 2025 - August 15, 2025",{nqmGt}l_NdAlDdAtEr@rErDvX~@fGt@`FnFl`@rDfVpEf\lA`Iz@~G\dGFfC@hCEjC]vGcCpU,,,777977505
61911,2025-5024-2133243249,MTO-constructions,101,Westbound,"Expect delays up to 5 minutes.
 Highway 101 from Highway 11 to 2.88 kilometers west of North Driftwood River Bridge
 Single lane closure. Speed reduced to 70 kilometers per hour. No other restrictions.
 
 August 08, 2025 - August 15, 2025",2025-06-16T04:00:00+00:00,2025-08-13T01:00:13+00:00,2025-06-16T04:00:00+00:00,2025-09-30T04:00:00+00:00,No Data,48.5377851,-80.5484454000001,,,roadwork,False,"August 08, 2025 - August 15, 2025",e`ggHxbsjNe@rDQ|@yAdGe@fC{@|CmA~Co@vAgBbD_iAxbB]f@wDxFa@l@yAxBiFzH_AvA}FtIqEzGmLfQgR~XwFhImFdIcCvD_ApAaInLgNpSgGfJoDlFsCfEeFvHqK~OaAvAe@p@aIrLai@zw@{@tAwE~GgQtWcFtHgX`a@o@fAiA|A{D~F_M|QiNvSsArBWZwB~CiF|HgAfBoc@np@[\mC~DaKlOqKbP}QnXoChEsiAbdBkPfXsF~I_BhCs@lAoUn_@{Zvg@}GxKyDjF{TfW,,,913464062
61912,2025-5024-1474467099,MTO-constructions,11,Northbound,"Expect delays up to 5 minutes.
 Highway 11 from 3.7 kilometers north of Nipissing/Temiskaming Boundary to 3 kilometers south of the Montreal River Bridge.
 Single lane closure. Speed reduced to 70 kilometers per hour. No other restrictions.
 
 August 08, 2025 - August 15, 2025",2025-06-16T04:00:00+00:00,2025-08-13T00:53:33+00:00,2025-06-16T04:00:00+00:00,2025-09-30T04:00:00+00:00,No Data,47.190389471017,-79.7307949042465,,,roadwork,False,"August 08, 2025 - August 15, 2025",}z__HllseN}Be@uAO}Q}@mJe@}TgA}DQqESuDGoDR]FcCd@gC~@uGbC_LbEoA\_ALk@H_AFaBDiCM]KWGyCg@oCk@]ISC{Cc@qBMaB?eBFcBRcE~@{DbBoA~@}AhAuArAsMbMsEtEcK|J_DpCoAbAeDdCgDxBuMpIaCzAwBvAmJfGKDaOpJkHvEyI|FqC~BmAnAgAvAiCdEaAnB{@vBw@|B[jAGRMh@e@|BoAjGk@~Bq@`Cu@vB{@vBaAzBaBhCsA`BaCfCeEnEgGfGmBtBoAnAmAz@mAf@sBx@mCfAgBt@_Bb@eBRe@Aq@CeBE}@QWM}Am@kGgDgBq@o@O_@I_BK_BB}ATiAZOFkGxC??a@R_GrCiDlCwC|CkSrSML{C|De@|@,,,1139495347
63980,2025-6005-1481429027,MTO-constructions,72,Both Directions,"Expect delays up to 20 minutes.
 Highway 72 - Frog Rapids Bridge. 2.6 kilometres northeast of highway 664
 Southbound Lane Closure - Long duration Lane closure. Controlled by Portable Temporary Traffic Signals. Reduced speed limit of 60 kilometres per hour. Reduced width of 3.8 metres. Reduced height of 5.0 metres (traffic lights)
 
 August 08, 2025 - August 15, 2025",2025-07-07T04:00:00+00:00,2025-08-07T13:09:52+00:00,2025-07-07T04:00:00+00:00,2025-11-14T05:00:00+00:00,No Data,50.069681525145,-91.9475426624102,,,roadwork,False,"August 08, 2025 - August 15, 2025",ofrpHboepP,,,993701270
64401,2025-4022-235488024,MTO-constructions,17,,"Expect delays up to 10 minutes.
 Highway 17 - from 500 metres east of Bass Lake Road (Point Alexander) to 900 metres west of Ferndale Lane (Deux Rivieres)
 Traffic may encounter single lane closures with flagging Monday to Thursday from 1/2 hour after sunrise to 1/2 hour before sunset and to noon on Fridays.  Speeds reduced to 60 kilometres per hour.  Effective lane width 4.25 metres.
 
 August 08, 2025 - August 15, 2025",2025-07-21T04:00:00+00:00,2025-08-07T13:38:41+00:00,2025-07-21T04:00:00+00:00,2025-10-13T04:00:00+00:00,No Data,46.1321805703912,-77.5503423853423,,,roadwork,False,"August 08, 2025 - August 15, 2025",ceqxGrpixMi@bAm@hA}DlHkE`I}O|YW^_AlB_ClEaLtS_A`Bu@vAqAfC}BfEcDdGo@bA[l@s@vAwCpFsFdKs@tAkM~Ug@`AmIbQ}L|VyDrJaDzJaEvNQh@uCrK{@tCeErNIVw@~BcAvCcCrGiAzCqAvDm@lBMRm[l|@Yr@{IpVwBdGa@lAi@bBQ~@uApGyArHcBrIg@nC]tCc@hFYlFa@fHUlEe@pIg@fIk@jKSrDa@hHU~DWtCe@tCa@jB_A`DgAvCk@rA_FzLi@~AwG|P[x@e@fA{Nh_@y@`Cq@bCq@fCk@vCe@bC]rC[lCM|AI|@OtCoBfj@UnGqAn^YjHCz@Ad@CvA?~@@dADpAD`AJtALjANfAl@hEjBlLrDtUVrA^hBH^t@fCfB`FbEjKFP\z@n@bBDNjAzCZv@lB~Ex@xBdEtKpAjDfCtGd@rAf@zBJd@ZlBJpAHxCNrIHzFExABd@OlDKvASpAEn@QbAQbAiJ|a@}BxJK`@e@jBcAjC}@tBaXjn@sBvEgAdDm@~Bg@~Bc@fC]hCWjCM`CE^[jGIpAYbH_@`H_@`Io@xLC|@a@vHC`AkAlVaAhSi@dLSlDEx@OpCGfBCnACjAAvCFxCLzCL|AFv@ZvCb@rCj@nCh@rBFT^lAXv@rKd[lHhTt@vBx@`Cz@jCZ~@X|@Pt@^xAn@vC^fCv@~Gj@jFTnBdAfJl@hFT|BT~Az@~Hb@pD`@pDp@lGTdB^hD^bDd@hEdA`JRlBlBrPtBrQLbANpAbCpSlGxh@t@bGxAdMFb@R~A\fDLdCJnD@rAAhAKdMEhDChAAlAMzCIpAKdAk@pESvA_@lBI^o@jCgB|FIVs@`C{_@rnAmC~IkBbGeJ`ZUv@IPiApDmAbEuOrg@s@jCcAhEWlAg@pC_ChN_BxJUnA}ArJqIdh@oCpPaBzJu@xEi@zC{@lDk@bBa@fA]x@g@fA_@n@iAjBqA~Ak@n@o@j@o@f@m@`@q@d@o@Zw@\i@RsDnAy_@~LoC|@uGvB}GxB}IvCi@NgA\wHhCeBx@aB`A{AjA{AvAuAzAoAdBkAlBg@|@m@nAq@~AwFdOo@dBw@nBmApDa@vAWbAg@|B[lBUbBOrAWvCIlB_A`Te@vKCl@KxCA|C@~ABjADnALtCHdAhA|Q`AxNrBn\XrEr@|KFdAz@bNx@vLjCjc@x@|LZlFPnCp@jKJfBhA|Q|@vMP`D`@zFVlE@NNjCj@xIfB~Xh@fH^jG|@jNVbD^lGLnBR`DPpEFfBVdIFfDDdEBzGArFCbFQbJ_@tPg@lUm@hWUzJq@t[qArk@YnMQjF?t@]dIa@lHk@tHq@pHy@pHaAlHqC`Qk@bDa@hC[tCSzBUvDa@bHu@bMKzAOjDaA`Q_@hGYtC[~B[nBoE|Uu@dEeCnMYjBeMjq@cBdJyA|H[dBqDpRoAjHwD|SMv@kB|L{AtLgAxIKn@Gb@]pCuApKMlAK`AERKz@i@|Bm@pBw@dB_AvAaApAsAzA{AzAeEtEuC`EaCpDwBtCa@h@SP_@d@{@t@cA~@oBxAiGrEuGbFqAfAgAfAWVsA~AoAjBiApBaBlDsE~J_FlKqBrEeEbJqFnLkAfCiDrHEJ_FpKg@lA[z@i@~A[|@o@|B_AbE[zAg@zCWrBa@pDC\UbDCPMfEElBAdDDfDJxEH~Ah@nL`@bJb@xJ`@~ID~@FpAXtGFpAJvCDpBLpFBjAFvH@fDAdHCzB_@b[GxC?z@?xC?`ABv@Bf@LnCLjBHt@pAtOn@nIV|CP`Bd@tF\nEJ`BLtBTbFr@vRl@`OxBjj@J`DL~D@fABrAC|CIxCQxCKnAMlAMnASbAWvAOx@k@nCeUh}@gCzJaGtUeAbEiBlHuApFeDrMc@`BSr@}@~Ck@pBwBlGkLf]cOpc@k@fBw@nCo@`Cu@|Ce@|BQ~@UnAk@tDYpBm@nFI|@WxCQzCUtFC|@IpDM|GKnHSnJKfGMtHQbLKrFSrKIbEMnHQxJQdJa@fWYrOEpCO~HUpMQjKQ`KA|@A|AAxA?V@nE@|@FlDNhELnBXzER`Cn@fIl@vHlCx]VlD`@fFbAhMf@`Hl@nHTzCh@`HTjDhAfOFrA`@lFf@~Gp@bJdA|NtBvYJ|@\pCTvARv@r@fC~@~Bd@fAbBtDDJj@nAd@z@^z@vDfIfBvDrBzEdA~BfAnCj@hBVx@Hh@X~@\lCTpCP|Cb@dHf@zH,,,927314146
64403,2025-3018-321582425,MTO-constructions,402,Both Directions,"Expect delays up to 10 minutes.
 Highway 402 at Wonderland Road. West North/South Ramp
 Highway 402 Eastbound North/South Wonderland Road off-ramp shoulder closed till September 2025. Wonderland Road southbound traffic shifted to allow room on the west shoulder for construction. Northbound left turn lane closed do to the shift of traffic. Ramp still open and you can still turn left
 
 August 08, 2025 - August 15, 2025",2025-06-16T04:00:00+00:00,2025-08-14T05:24:35+00:00,2025-06-16T04:00:00+00:00,2025-08-16T04:00:00+00:00,No Data,42.9018659672718,-81.2700490575935,,,roadwork,False,"August 08, 2025 - August 15, 2025",ugzdGx``oN@@N\f@dA`B|C`A`BbGdJvAxBzCvE,,,110697359
65822,2022-5037-256864310,MTO-constructions,11,Northbound,"Expect delays up to 15 minutes.
 From 0.8 kilometre north of junction of Highway 65 northerly to the south junction of Highway 569
 Daily traffic staging lane closures. Reduced lane widths of 3.5 metres. Reduced shoulder widths of 1.8 metres. No other restrictions.
 
 August 08, 2025 - August 15, 2025",2024-05-27T04:00:00+00:00,2025-08-13T16:51:03+00:00,2024-05-27T04:00:00+00:00,2025-08-31T04:00:00+00:00,No Data,47.5373437243051,-79.6745021068156,,,roadwork,False,"August 08, 2025 - August 15, 2025",kscaHrlheNU?{EDq@?kC?iH?g\B_GB_H?w@CgSF}^ToG?aA@sBA[@aA?aGB_DC_EAaVHmABgKDcG@ab@V}CBsBCgAAsBIqAGeBOiC_@gF}@uGu@{AIsBEsBByFCa\JcF@eF?yABQAqEDw@AYEcGDeLFuK?mA@kHB}F@uH@oKAyGAqLAws@EkG@gA?}D?iT?qz@AyFE{FB,,,133283719
73671,2024-2011-641020898,MTO-constructions,QEW,Southbound,"Expect delays up to 15 minutes.
 Queen Elizabeth Way Niagara Bound - north of Northshore Boulevard to south of Burlington Bay Skyway
 1) Burlington Skyway Bridge Niagara Bound -  2 left lane closure on Skyway Bridge starting Friday night August 15 at 10 pm to Monday morning August 17 at 5 am. 2) Queen Elizabeth Way Niagara bound (north of the Skyway Bridge) - Full Lane Closure Sat Morning Aug 15 from 1 am to 4 am and Monday Morning August 17 at  1 am to 3 am.
 
 August 08, 2025 - August 15, 2025",2024-05-03T04:00:00+00:00,2025-08-12T18:36:08+00:00,2024-05-03T04:00:00+00:00,2026-09-25T04:00:00+00:00,No Data,43.298238723617,-79.7968903095419,,,roadwork,False,"August 08, 2025 - August 15, 2025",_uggGpi`fN,,,32971546
73672,2025-2007-769724749,MTO-constructions,401,Westbound,"There is no impact on traffic.
 Highway 401 Eastbound and Westbound Express and Collector Lanes from 0.9 km East of Whites Road to 0.7 kilometers West of Neilson Road
 From August 18, 2025 to August 24, 2025. Highway 401 Westbound Collector Lanes from 0.9 km East of Whites Road to 0.7 km West of Neilson Road). Highway 401 Westbound Transfer Crossing at Sheppard/Port Union On ramp - HWY 2/KINGSTON ROAD and SHEPPARD Avenue/PORT UNION. - Kingston Road(Hwy 2) Eastbound/Westbound to Highway 401 Westbound Off ramp - Highway 2/KINGSTON ROAD and SHEPPARD Avenue/PORT UNION  1. Traffic Staging - yes Occasional single lane/shoulder closures. 2. No Reduced speed limits 3. No reduced lane width , height or anything else which would impact traffic. 4.Delays of 4-8 minutes through site.
 
 August 08, 2025 - August 15, 2025",2025-07-28T04:00:00+00:00,2025-08-13T17:59:39+00:00,2025-07-28T04:00:00+00:00,2029-10-05T04:00:00+00:00,No Data,43.8166512947276,-79.1147276433911,,,roadwork,False,"August 08, 2025 - August 15, 2025",a}ljG`b{aN??bGlKtRr]bOvYxHnNl@lAfDdH~GpOnFjKvBdE`^fl@fEnHVb@l@fApBzExA~Ev@pDn@dE@H@Fb@dFDlC@l@BhBG|Gm@hHw@rFcFhS}L~g@EZCTKv@i@dE_@lGOpECxFHhFPbEp@|HhB|U`BlUzCd`@??JfAjD~b@~A`T@HBZFdApArP|JbqAb@lEd@lDL`A?@BF,,,707529056
73673,2024-2025-187659937,MTO-constructions,400,Northbound,"Expect delays up to 10 minutes.
 Various locations, Simcoe
 From August 11, 2025, to August 15, 2025, on Highway 400 southbound from Moonstone Road/Simcoe Road 19 to Mount St. Louis Road, lane 2 (right lane) will be closed. Expect delays of up to 10 minutes. The lane width will be 3.77 meters, with a 1.50-meter fully paved left shoulder and no right shoulder available. Vertical clearances are unaffected. A regulatory speed reduction to 80 kilometers per hour will be in effect throughout the restriction period.
 
 August 08, 2025 - August 15, 2025",2024-08-26T04:00:00+00:00,2025-08-12T16:13:27+00:00,2024-08-26T04:00:00+00:00,2025-10-20T04:00:00+00:00,No Data,44.4138729454183,-79.6730301655726,,,roadwork,False,"August 08, 2025 - August 15, 2025",uqanGlcheNcCoN}Nyz@i@gCo@eCs@{By@wB]w@c@}@cAmBe@w@qBkCg@k@uAwAcBsAc@Yo@a@gK}FgGaDsAw@}EiC_ReK????Y\Y\c@t@a@`AiIdTcBfE{@`BcBjCyApBe@f@q@p@mBfBgTpQ}N`MwSdQcJpHkO`Mk]|XqKvIi|@rs@aIhHyIzH}FjFeNzLiIpHaIdHyLtKCBe]xZcOxMuH|GuAlA_CzBoPxOeZ|X_GpF_oAnkAw_A||@wFjFsBpB}GpG{IhI??cLpK_OfNoA~@}A|@sAp@_A\mCv@_dA`WsG|AcAPy@LaAF{AH{@@aAAi@A{@G{AQ}AY}@Ui@QoBw@y@a@k@[{AeAiA}@eIiHkJoIEE_@]yNqMwDkDgEwDgAcAsRcQyCmCoAqA}@aAkAwA_BwB_CgD{AgCy@}Ac@{@{@iB}@qBo@}As@mBcBeFi@oBiAsE}FeVq@uCkGkWgBoH_AuDcAkDo@gBy@uBm@uAo@oAcAkB_DeFoAuBq@cAsBeDaGqJeFmImJkOqEkHsBkDuAkCs@{AeOi\gYgn@e@_AgAqB}@_By@oAg@u@QYs@_AaBuBy`@gf@yHiJgCoCuBiB}BkByAcAgCcBikAeu@k@_@sAy@gQ_LsAw@eAk@iBy@cBq@qBs@sQcGaJwCwE_BgLuDa@M,,,1180843395
73674,2024-2012-1124290436,MTO-constructions,404,Northbound,"Expect delays up to 10 minutes.
 Stouffville Rd. to Mulock Dr., Whitchurch-Stouffville
 From August 8, 2025, at 10:00 PM to August 18, 2025, at 5:00 AM. Expect travel delays of 5 to 20 minutes during afternoon peak hours. Closure of Lane 1 on Highway 404 Northbound at Bloomington Road to facilitate rehabilitation work on the Bloomington Road underpass. Work includes expansion joint replacement, deck soffit patch repairs, waterproofing, and paving. Lanes 2 and 3 will remain open, each with a lane width of 3.5?meters. Total available travel width is 7.00?meters. Both shoulders are fully paved and 0.50?meter wide. A movable barrier is on-site.
 
 August 08, 2025 - August 15, 2025",2024-05-20T04:00:00+00:00,2025-08-07T20:33:23+00:00,2024-05-20T04:00:00+00:00,2026-11-01T04:00:00+00:00,No Data,43.9777661058132,-79.3926617282587,,,roadwork,False,"August 08, 2025 - August 15, 2025",allkGbkqcNE@S@uAPmBXsBZaC\qCh@}B\uEt@qALeAPuB\qBXkATeANyBTwGf@_Ih@mF`@}RtA}BPwBRuARu@LoAVoAZkA\[JcA\}B`A}@d@iAl@wAz@iAx@gAx@aAx@q@l@m@n@oBtBmExEmE|EwAxAgAfAs@n@y@p@yAfAwBrAqAr@y@b@_Br@y@ZsA`@_AZgAVsBX{B^yANwB`@mFl@gMfBgALE@,,,1191502469
73675,2023-4025-1591917381,MTO-constructions,15,N/A,"Expect delays up to 10 minutes.
 Highway 15 - CNR Overhead Structure - from 0.2 kilometres north of Highway 401 to 1.1 kilometres north of John F. Scott Road
 Traffic will encounter a long duration single lane closure controlled by temporary traffic signals.  Speeds reduced to 60 kilometres per hour.  Effective lane width 3.7 metres controlled by temporary concrete barrier.  Reduced height 6.0 metres.
 
 August 08, 2025 - August 15, 2025",2025-05-19T04:00:00+00:00,2025-08-07T13:17:08+00:00,2025-05-19T04:00:00+00:00,2026-11-30T05:00:00+00:00,No Data,44.2966782060738,-76.4245000761264,,,roadwork,False,"August 08, 2025 - August 15, 2025",gujmGbtmqM,,,958487736
73676,2025-4009-428590719,MTO-constructions,115,,"Expect delays up to 10 minutes.
 Highway 115 - from Boundary Road to 0.3 kilometres north of Peterborough Road 28
 Traffic may encounter weekly single lane closures from 00:00 a.m. Monday to noon on Fridays and shoulder closures Monday to Thursday from 1/2 hour after sunrise to 1/2 hour before sunset and to noon on Fridays. Speeds reduced to 80 kilometres per hour.  Effective lane width 4.5 metres.
 
 August 08, 2025 - August 15, 2025",2025-07-17T04:00:00+00:00,2025-08-07T12:37:44+00:00,2025-07-17T04:00:00+00:00,2025-11-28T05:00:00+00:00,No Data,44.0791461090539,-78.6038938910067,,,roadwork,False,"August 08, 2025 - August 15, 2025",ue`lGhiw~MuPqP??cH}GsDeFuBuDqGoOuNq_@sJwVkGmNuG{JeEiF{SgSgQcQsc@kc@kUs^aIqMcKqPuGgJwd@ks@gp@sdA{KgQ{GqNay@qyBkEmLyGmMoa@mm@{KePoJqNY_@i@{@wJyNya@en@gF{GoFqGc`@}b@uAqAwAiAaDqBoEsC_Be@yDuB}AsAuJaF}GsDuDeCyWqTkPmNaFgEoi@ce@oXwUsZiWaCqB}EoE}G_GsBmBwAcBqAgBmAoBeAsByBoFq@wBiDsMkAsFiTw|@w`@qaBuPqr@aFgSwBaJ??gBwH,,,129866310
73677,2025-4012-1546634689,MTO-constructions,401,Both Directions,"Expect delays up to 10 minutes.
 Highway 401 - County Road 32 Underpass - from 3.0 kilometres west of to 3.5 kilometres east of County Road 32 (Interchange 645)
 Eastbound County Road 32 on ramp closed nightly. Traffic may encounter nightly right lane closures eastbound from 10:00 p.m. Sunday to 6:00 a.m. Monday and from Monday to Thursday between 7:00 p.m. and 6:00 a.m.  Speeds reduced to 80 kilometres per hour.  Effective lane width 4.5 metres.
 
 August 08, 2025 - August 15, 2025",2025-07-14T04:00:00+00:00,2025-08-07T13:39:24+00:00,2025-07-14T04:00:00+00:00,2025-11-30T05:00:00+00:00,No Data,44.3443315841064,-76.1709322621951,,,roadwork,False,"August 08, 2025 - August 15, 2025",a_tmGhc|oM,,,129885932
73678,2025-4028-1654053461,MTO-constructions,28,N/A,"Expect delays up to 10 minutes.
 Highway 28 - from Highway 41 to 0.84 kilometres north of Addington Road
 Traffic may encounter single lane closures with flagging between 7:00 a.m. and 5:00 p.m. Speeds reduced to 60 kilometres. Effective lane width 3.55 metres.
 
 August 08, 2025 - August 15, 2025",2025-07-07T04:00:00+00:00,2025-08-07T13:37:48+00:00,2025-07-07T04:00:00+00:00,2025-12-19T05:00:00+00:00,No Data,45.1351843632776,-77.2926576322017,,,roadwork,False,"August 08, 2025 - August 15, 2025",{mnrGbfwvMAaE_AyOEkC@kCHgC|AkNJoBBuBQyJMsBUkBa@iBk@{Aq@oAu@cAu@s@wLqHsAy@o@g@_@s@UaAu@cEm@sDSaA_@y@k@g@mBgAy@w@q@iAm@qA[aBSiBcCyXIyA@kCJqA,,,962087712
73679,2025-4028-310126564,MTO-constructions,41,N/A,"Expect delays up to 10 minutes.
 Highway 41 - from Shaw Woods Road to Mountain Road and from White Water Road to Sawmill Road
 Highway 41 will be closed between Highway 17 and White Water Road from August 5-15, 2025. Detour via White Water Road.  Traffic may encounter single lane closures with flagging.
 
 August 08, 2025 - August 15, 2025",2025-07-07T04:00:00+00:00,2025-08-07T13:37:08+00:00,2025-07-07T04:00:00+00:00,2025-12-19T05:00:00+00:00,No Data,45.6265797327624,-77.0864188006087,,,roadwork,False,"August 08, 2025 - August 15, 2025",cmnuGb}nuMuPgBwDw@_Bc@uAu@aDqCaD}CgOqO}NoOi@a@a@]g@O[SoAe@sAUwAKw@?qBN_ThFyDr@cALoFdAoJfCkE`BkHhDmK|CoAj@sLhIiG|DsD~AkQfHmF~BcP~HiC`BaDfBsD~AqPxGc]`PiTnJ}NnG_f@vRm[`OuAf@uAVuAHsA?_BGkAKsA[qAe@kAm@iAw@eAcAcAoAaAyA{@cBs@mBm@uBg@{By@kG{Esb@}@yGg@eCs@aCy@yB}@oBeAgBkA{AoAqAwAgAwA{@wAo@qD}@{AMmAEuABuALkDt@uAf@shAth@yb@vSynAvn@{DlB{A|@wgAnj@cXxMw{Avu@,,,973412101
